Gene,Mean_GBM,Mean_Other,Diff_Score,T_Stat,P_Value,FDR,Cohen_D,Std_GBM,Std_Other,Rank_Selectivity
GRPR,0.1267504921594074,0.10478612571337369,0.02196436644603371,1.9450664918302418,0.05533556958160381,0.20303296463428236,0.2183589300129812,0.08941690662121486,0.10127170556277326,14238
GATAD2B,-0.1489946691339061,-0.17096420844743285,0.021969539313526742,1.39165072526027,0.16798395466981955,0.3950362893567779,0.16070770085554942,0.1253105015803659,0.13741273892228664,14239
CLEC11A,0.1731969689506452,0.1512223354927173,0.02197463345792791,1.6766804895181666,0.09756573465176141,0.2885267663738713,0.18769810525430258,0.10375212024631002,0.11788801427287891,14240
TMEM52B,0.13697808175583123,0.11500132970571367,0.021976752050117565,2.4004978570973172,0.01871894316739317,0.10500679436814571,0.26550206649539665,0.0723954219785457,0.08340411195823916,14241
BAK1,-0.3299645119344908,-0.35194640881201217,0.02198189687752139,0.9880192466517251,0.3262619614014386,0.5746761522484475,0.12198651592085481,0.1775270411409229,0.18037169348708054,14242
MPZ,-0.04760817480295647,-0.06959156316735755,0.021983388364401085,2.1387504607480095,0.035485911320573285,0.15527034550736935,0.22649234075394672,0.08093925232919856,0.09801610197405454,14243
SNX16,-0.01872682579597707,-0.04071345758328627,0.021986631787309197,1.5902593356750556,0.11586196445120078,0.31959536823786766,0.18943946522547567,0.11002269291393017,0.11644311633185686,14244
SERINC5,0.03635048287847803,0.014363757719567868,0.02198672515891016,2.0167453766738968,0.04719264774934852,0.18470777491229617,0.23902088980459818,0.08672136700203542,0.09231840008140006,14245
PYM1,-0.31327064567888785,-0.33525831040034343,0.02198766472145558,0.9524806618884121,0.34389717878203385,0.5916166471016645,0.12345449503591714,0.18481751961335616,0.17765829446065134,14246
AP3B2,0.016067727467534147,-0.005921820814085076,0.021989548281619222,1.6017494258383347,0.11334897099838255,0.3155968060891604,0.19962582666483536,0.1096173950109704,0.11018859427293709,14247
PTPN5,0.1194804748596697,0.0974872267253345,0.021993248134335203,1.596288501814451,0.1146031628486771,0.3171813694900589,0.20597491268453003,0.11027323031151628,0.10654512580822387,14248
RHOQ,-0.8538385944921829,-0.8758381080941808,0.021999513601997922,0.794483781213094,0.42930767768912503,0.6659096858688323,0.08989326937498991,0.21941413887637387,0.2462843510181259,14249
BPIFA3,-0.11807937418081851,-0.1400831826305069,0.022003808449688383,1.8529083853403114,0.06769736654676406,0.23046923857034865,0.21742904157692888,0.09438743835882357,0.10162686403501518,14250
APBB1IP,-0.000315066519172328,-0.022326242669006922,0.022011176149834593,1.6170888553593177,0.10992952648444557,0.31031900809077356,0.1915369587190594,0.10826919061655746,0.11533754428096799,14251
IGFN1,-0.08896521318051435,-0.1109865654079823,0.02202135222746794,1.6345008643285652,0.10614405641640788,0.3038424450195737,0.1834523517133093,0.10668060398502434,0.1208555302373432,14252
LCT,-0.08167492235526752,-0.1036969916455848,0.022022069290317275,1.9121917425350787,0.05939483838193186,0.21229169832329825,0.2006875163212863,0.09060490593000305,0.11086203695979253,14253
KRT33B,-0.02400200537977139,-0.04602678940178997,0.022024784022018577,1.3252577967291534,0.1901646581262396,0.42463791841364906,0.20157119807180807,0.12036881709734194,0.10850466885844047,14254
MAEA,-0.29949946442068937,-0.3215243103111633,0.022024845890473932,0.7752980189512794,0.4405206357530884,0.6763979722288601,0.09106406055064027,0.22581254213840699,0.24286723559702347,14255
NUDT2,0.1028084580438042,0.08078233827089802,0.02202611977290618,1.571414607685871,0.12022470560698535,0.3261838699105545,0.19498380595801776,0.11188402204172712,0.11303365720903981,14256
PPM1B,0.06434875764413998,0.04232217380946861,0.022026583834671376,1.8769868311791431,0.06416897001010556,0.22281444640805634,0.2025858414542815,0.09258271011948559,0.10969412553704351,14257
POLR3G,0.05284927141565663,0.030814096899775222,0.022035174515881408,1.4743057019043369,0.14435235399855406,0.36319840402938314,0.16180032601824648,0.11810391519417533,0.13728021539682955,14258
RABL2B,-0.18533368917187423,-0.20737836300374562,0.022044673831871392,1.140518830452452,0.25761912340700366,0.5047938478648216,0.1390939650401834,0.15407897676920798,0.15876989958162158,14259
LGR5,0.01176187849869416,-0.010289191210873547,0.02205106970956771,1.6545477739417132,0.1021406463126808,0.29712588076454893,0.20810048687422308,0.10648489207923881,0.10592959878058274,14260
OR2B11,-0.11431438985195236,-0.13636552221952566,0.022051132367573306,1.608394319126112,0.11278283625556301,0.3148542794486222,0.19983148893532354,0.09798828076294001,0.11110430616539269,14261
SLC7A4,-0.008074699276547973,-0.03013193903894028,0.02205723976239231,1.9146930164321274,0.05906064563624171,0.21140049321096946,0.1996634542228648,0.0905704706877684,0.11164271122305146,14262
PRR29,0.043477909198645526,0.021420611438654095,0.02205729775999143,2.089000596976742,0.03974937958640322,0.16563935053771695,0.2033621246891555,0.08236920659425051,0.1099447848022628,14263
KRTAP17-1,-0.16684151857232588,-0.18890484544298217,0.02206332687065629,1.831123397088882,0.07073399438761865,0.2375616344130869,0.18807529899427716,0.09457706327394237,0.11863786375018946,14264
NLRP2,-0.0015084776233004512,-0.0235742960001814,0.02206581837688095,1.7860876349271395,0.0778572189191067,0.2516476245286418,0.1901264969895645,0.09733484107497686,0.11717189973998046,14265
LRRC7,-0.004354623546186787,-0.026425669211626545,0.022071045665439756,1.449689842853521,0.15130991360838394,0.3737373746394709,0.19100852751636246,0.1220187009135676,0.11511710857822206,14266
C1GALT1,0.05401322382859015,0.03194037362617928,0.022072850202410864,2.2617673732863763,0.026191671774610428,0.12909620141822956,0.20233292687603666,0.07526930401655829,0.11093343100326988,14267
CTRL,0.10152574668894337,0.07944387970553757,0.022081866983405807,1.716247448222093,0.09015139887385021,0.27475229514019606,0.20876887990638232,0.10255195551542068,0.10597769236988487,14268
AMDHD1,-0.08271745627826804,-0.1048098687037972,0.02209241242552916,1.408849848548115,0.16292673665234578,0.3885926197011455,0.17250896524853898,0.12504878599629643,0.1282588747735568,14269
NBPF3,-0.07228892419074687,-0.09439374298826539,0.022104818797518522,1.0144682085812942,0.31358769132683334,0.5622129583158723,0.12898388368412497,0.17422505637176253,0.17118984636811818,14270
GOLGA4,-0.05333993439580069,-0.07545837003885966,0.022118435643058973,1.6106079563101372,0.11129742675806074,0.31279541298972113,0.185006903663703,0.1089598771037408,0.12021084817868612,14271
FNDC5,0.10597151238953584,0.0838518270145696,0.02211968537496624,1.5854173019794342,0.11703033972078032,0.32111262762560244,0.2005339868720913,0.11151749077385062,0.11022459601090356,14272
FHIP2B,0.032395629465590464,0.010270652907939921,0.02212497655765054,1.700253076255967,0.09298072634519713,0.2797847632313693,0.18460585472053065,0.10272182990678047,0.12087892532108577,14273
PNMT,-0.13548221588474074,-0.15762289394308387,0.022140678058343133,1.4803067984401057,0.14269055460787547,0.36077137609020365,0.15647389585325397,0.11775579400270673,0.1429040253551512,14274
CEP152,-0.20338849322825553,-0.2255345479851344,0.022146054756878863,1.1577148902378256,0.2503941251393454,0.49671612544237226,0.12183317082079145,0.15053617628834717,0.18361978496598122,14275
PLIN2,-0.02263461908657687,-0.044789588131281755,0.022154969044704886,1.6024630823059394,0.11291083557343401,0.3150154337431531,0.16373624452446542,0.10845994351280652,0.13687154764370346,14276
SNAPC4,-1.2263938513466721,-1.2485494780694586,0.02215562672278648,0.9256359239596051,0.35748121185642245,0.6032693211439516,0.10590856214881092,0.1898455419024371,0.21039171266445855,14277
PLEKHO2,-0.0077076100692639515,-0.029867414725819497,0.022159804656555544,2.4659208698308612,0.015831277870986364,0.094813174183252,0.2741058529393839,0.0710943001031108,0.0814371728085356,14278
BMF,-0.24615069911957455,-0.2683134700798609,0.02216277096028635,1.3912583430576915,0.16802976849724752,0.3950362893567779,0.15242373954141494,0.1258581918263295,0.1465822966370412,14279
SLC25A30,-0.046622031408574585,-0.06879271796968944,0.022170686561114858,2.05638066081083,0.04302720151018226,0.17397724710551596,0.2251651828208895,0.08517606744574055,0.09926609229191823,14280
MEP1B,0.016032490043841763,-0.006154363609090273,0.022186853652932038,1.9299722153859853,0.05735355683203026,0.20725647471889047,0.24552298355714958,0.09192283128703284,0.09026356819916478,14281
HEG1,0.0726902733079711,0.05049695539029723,0.02219331791767388,2.0356979502869184,0.04533334359626927,0.18010744811756715,0.27559384944184007,0.08752071516848528,0.08005359309622281,14282
SPINK2,-0.006034261295529807,-0.028230518034238664,0.022196256738708856,2.0863362801786702,0.0402940485372969,0.1671493943380537,0.25998817349537917,0.08494726730688565,0.08540176579745506,14283
H2BC5,-0.6067167061164958,-0.6289152923171708,0.022198586200675052,1.1398618862296812,0.2577244766016006,0.5049451037962522,0.12083788412370519,0.15337128786413176,0.18550523353208215,14284
SECISBP2,-0.1813230454620199,-0.20353642256454174,0.02221337710252183,1.3339065828641883,0.18610346709716288,0.4195940951425555,0.1525627850723029,0.13207827358102064,0.14643715072760308,14285
ZXDC,-0.02771857895470153,-0.04993507274840877,0.02221649379370724,1.7979452329123577,0.07592765788217866,0.24805388395077146,0.1896372828214577,0.09726262476254027,0.11832948439951993,14286
KHK,-0.029784572030141836,-0.05200870233823342,0.02222413030809158,2.135842859997667,0.03576387265837048,0.15592857697104595,0.2326610876977357,0.08216464099063407,0.0963254055039797,14287
TRIM56,-0.014541423134015366,-0.03676897022405738,0.022227547090042016,1.4529222228434735,0.15038441535534688,0.37245068394153663,0.18646319780041426,0.12240099718156554,0.11899548976543081,14288
AFAP1L2,0.014064573620673275,-0.008164352243913028,0.022228925864586302,1.3847627324797296,0.17038138169835643,0.39868309477139885,0.21766454542316596,0.12985683535750767,0.10005688429393376,14289
STK38,-0.021041056058152402,-0.04327010867777836,0.02222905261962596,1.7829076626339604,0.07845026934131041,0.25272938906917664,0.19960574597981895,0.09870084243810502,0.1121382870085434,14290
FAM83C,-0.1954801308608726,-0.21772360403500585,0.02224347317413325,1.7896468453184537,0.07720351708456409,0.25069472380357094,0.181652632629711,0.09743231403003495,0.12390173328072937,14291
RMC1,-0.004544428194140955,-0.026788768792814104,0.022244340598673147,1.5710494733487275,0.12012022708897459,0.3260484093146236,0.1693819566730091,0.11169348714425929,0.1325017391974721,14292
FCSK,0.11303765370698143,0.09079142191431597,0.022246231792665466,1.468357700189377,0.14618569370143436,0.36558656537802225,0.1936342702883039,0.12143019991113707,0.1144497892390154,14293
H1-0,0.046187103117521375,0.023926807113326346,0.02226029600419503,1.380222869087616,0.1715633729430462,0.40041481872810497,0.17343142149915272,0.12885175970131077,0.12831961641385653,14294
PINLYP,0.06263772332890644,0.040374636014950976,0.02226308731395546,2.0251927338298077,0.0463148572776019,0.18244106015920028,0.24387351305506935,0.08755370970311702,0.09152697931362719,14295
MPV17L2,-0.27362654303406486,-0.29589414920722407,0.022267606173159205,1.4890514930914385,0.1402953798089145,0.35738548875602294,0.14976904472660107,0.11710785770171228,0.1505023260986705,14296
AMIGO2,0.042687961628429125,0.02041535977734508,0.022272601851084043,1.609685220273281,0.11143808356938367,0.3128962503070091,0.17708400963123916,0.10936117192187807,0.12676730651339388,14297
VEGFD,0.0929132263249972,0.07061676319347655,0.022296463131520644,1.98628849201869,0.05054837416721499,0.19260155061460518,0.2364053594312656,0.08932124169348943,0.09462991647912654,14298
SUMF2,0.011140491646708953,-0.011156920293713355,0.022297411940422306,2.0078595253795903,0.0479100950345934,0.1864718719481863,0.19820140790507254,0.08677591439063138,0.1139696444807916,14299
PLD3,0.07417981003426073,0.05187640102134808,0.022303409012912653,2.615261224073583,0.010529268656918328,0.07292403101089322,0.24125247348114226,0.06606483712292341,0.09390680652144658,14300
